42,IOTA,MIOTA,None,1.41,2779530283 MIOTA *,277038017.76,-0.10,1.40,14.50
43,Klaytn,KLAY,None,1.68,2511868529 KLAY *,222757087.74,-2.60,-11.80,36.24
44,eCash,XEC,None,0.0002129,18866054673313 XEC *,98808946.38,-1.48,-4.68,-12.81
45,Aave,AAVE,None,288.80,13196869 AAVE *,193194909.63,-1.53,-5.92,-7.00
46,Quant,QNT,None,294.64,12072738 QNT *,58216685.15,-0.46,-1.63,-6.96
47,NEAR Protocol,NEAR,None,7.42,477014685 NEAR *,171418412.24,-0.82,-7.53,-7.49
48,Bitcoin SV,BSV,None,173.88,18865852 BSV,363052341.81,-1.15,-3.34,19.88
49,The Graph,GRT,None,0.6833,4715735200 GRT *,82324127.91,-1.85,-8.03,-7.12
50,Neo,NEO,None,45.54,70538831 NEO *,252280076.68,-1.05,-6.10,2.51
51,Kusama,KSM,None,335.82,8470098 KSM *,160119407.36,-1.24,-4.86,-2.92
52,Waves,WAVES,None,26.39,106394440 WAVES *,93220184.52,-1.17,-8.72,-2.60
53,Harmony,ONE,None,0.2544,10668742126 ONE *,665798803.83,-3.76,16.13,40.95
54,TerraUSD,UST,None,1.00,2721091135 UST *,65088768.70,-0.06,-0.12,-0.26
55,UNUS SED LEO,LEO,None,2.77,953954130 LEO *,2679888.69,0.02,-2.44,-6.05
56,BitTorrent,BTT,None,0.00383,659952625000 BTT *,540223276.27,-1.34,-7.63,7.80
57,Stacks,STX,None,2.04,1250650104 STX *,932908999.85,-5.12,9.85,53.04
58,Maker,MKR,None,2464.98,991328 MKR *,156837523.27,-1.33,-4.15,-3.04
59,Amp,AMP,None,0.0473,42227702186 AMP *,18325245.37,-0.40,-3.86,-4.17
60,Arweave,AR,None,58.06,33394701 AR *,44269871.99,-0.59,-4.98,0.96
61,Helium,HNT,None,19.12,99604852 HNT,15672040.68,-1.20,-4.65,-11.06
62,Dash,DASH,None,183.07,10373906 DASH,219578659.15,-1.29,-5.17,2.87
63,Celo,CELO,None,5.68,326913145 CELO *,62238765.23,-0.98,-4.30,-9.99
64,Decred,DCR,None,137.22,13390905 DCR,14922372.63,0.26,3.10,15.67
65,Chiliz,CHZ,None,0.3094,5911076911 CHZ *,193588597.37,-1.37,-6.54,7.83
66,OMG Network,OMG,None,12.90,140245398 OMG *,907659285.88,-2.21,-8.55,-21.76
67,THORChain,RUNE,None,7.53,224410215 RUNE *,38615406.27,-1.74,-7.05,-13.83
68,Compound,COMP,None,304.54,5506108 COMP *,125664620.81,-1.92,-7.58,-6.71
69,Holo,HOT,None,0.009204,172895870443 HOT *,132794635.37,-1.24,-4.94,-2.10
70,Theta Fuel,TFUEL,None,0.2988,5301214400 TFUEL *,61593736.40,-0.70,-4.68,0.86
71,NEM,XEM,None,0.1734,8999999999 XEM *,67358613.19,-1.13,-4.66,6.92
72,Zcash,ZEC,None,119.83,12836900 ZEC,164727480.12,-1.43,-5.87,0.92
73,XDC Network,XDC,None,0.1175,12301016288 XDC *,5196041.72,-1.92,-4.17,-9.95
74,ICON,ICX,None,2.11,672186758 ICX *,102536633.85,-2.68,-2.53,-2.79
75,Revain,REV,None,0.01656,85061485690 REV *,3013190.33,-1.21,-5.96,-14.10
76,Decentraland,MANA,None,0.7721,1816965891 MANA *,76825492.84,-1.29,-8.05,0.90
77,Celsius,CEL,None,5.62,238863520 CEL *,9798152.23,-0.61,-2.45,-1.67
78,TrueUSD,TUSD,None,1.00,1308539574 TUSD *,71816150.24,0.03,0.08,0.11
79,Enjin Coin,ENJ,None,1.58,834340660 ENJ *,90012545.66,-1.57,-7.75,2.33
80,SushiSwap,SUSHI,None,10.28,127244443 SUSHI *,186203669.00,-1.13,-5.79,-4.98
81,Qtum,QTUM,None,13.16,98768075 QTUM *,451510031.63,-0.83,-12.05,-5.83
82,dYdX,DYDX,None,22.70,55679060 DYDX *,706688436.27,-0.82,4.28,-3.26
83,Huobi Token,HT,None,7.56,164081489 HT *,82721721.59,-1.13,-2.12,-7.02
84,yearn.finance,YFI,None,32699.97,36638 YFI *,185540452.86,-1.61,-3.72,4.27
85,Flow,FLOW,None,18.43,64444582 FLOW *,103837021.02,-0.97,-3.34,-3.79
86,Bitcoin Gold,BTG,None,66.66,17513924 BTG,64686684.41,-0.62,-3.30,11.98
87,Curve DAO Token,CRV,None,2.70,426748438 CRV *,169880300.84,-1.42,-6.85,-3.96
88,Zilliqa,ZIL,None,0.09595,11847590153 ZIL,62802939.21,-1.11,-6.76,-3.65
89,Synthetix,SNX,None,9.62,114841533 SNX *,83974137.66,-1.29,-5.53,-10.11
90,Mdex,MDX,None,1.54,709628462 MDX *,82933017.07,-3.95,6.28,22.94
91,Basic Attention Token,BAT,None,0.7228,1490942950 BAT *,244592906.54,-0.52,-4.72,-0.84
92,Mina,MINA,None,4.16,260835334 MINA *,62563978.04,-1.34,-6.70,-7.49
93,Ravencoin,RVN,None,0.1087,9837040000 RVN,68684915.07,-1.12,-4.95,-2.37
94,IOST,IOST,None,0.05444,18099719631 IOST *,179090700.40,-0.68,-7.99,-1.68
95,Ren,REN,None,1.01,997764051 REN *,57491515.72,-0.80,-5.09,-16.18
96,OKB,OKB,None,16.51,60000000 OKB *,274119195.50,-1.64,-5.61,-9.52
97,Serum,SRM,None,7.49,133231781 SRM *,190124525.04,-1.17,-7.49,-16.61
98,Nexo,NEXO,None,1.71,560000011 NEXO *,10358602.78,-2.17,-3.78,2.44
99,renBTC,RENBTC,None,54637.75,17445 RENBTC *,4567970.54,-0.41,-0.59,13.37
100,Pax Dollar,USDP,None,1.00,945642940 USDP *,7577870.18,0.06,0.04,0.12
101,Siacoin,SC,None,0.0196,49093522992 SC,51451700.86,-0.21,-5.30,18.28
102,Telcoin,TEL,None,0.01732,54602110195 TEL *,8931090.69,0.07,-2.57,-7.71
103,Perpetual Protocol,PERP,None,13.42,68700000 PERP *,30337870.50,-1.29,-5.03,-10.66
104,Celer Network,CELR,None,0.1526,6051936993 CELR *,353150724.02,-2.23,-3.81,6.16
105,KuCoin Token,KCS,None,11.35,80118638 KCS *,7629620.43,-0.94,-4.06,4.55
106,0x,ZRX,None,1.05,845341602 ZRX *,81053798.23,-0.83,-6.19,4.23
107,Bancor,BNT,None,3.84,227665415 BNT *,37892354.98,-0.42,-3.99,-0.82
108,Horizen,ZEN,None,74.49,11613238 ZEN,28911428.72,-1.28,-6.95,-4.20
109,Ontology,ONT,None,0.9661,875249524 ONT *,163094883.78,-0.96,-5.42,7.13
110,Audius,AUDIO,None,1.98,411910943 AUDIO *,18491828.62,-1.71,-6.54,-16.67
111,DigiByte,DGB,None,0.04792,14742989969 DGB,26559519.57,-1.96,-7.06,-0.89
112,Nano,NANO,None,5.25,133248297 NANO *,20687020.63,-1.63,-4.65,-7.96
113,Ankr,ANKR,None,0.09073,7662899378 ANKR *,45244252.19,-0.85,-1.97,5.01
114,Raydium,RAY,None,9.59,71357450 RAY *,79092786.72,-1.43,-6.70,-16.92
115,IoTeX,IOTX,None,0.07018,9540779324 IOTX *,100351656.31,-2.08,-3.19,9.35
116,The Sandbox,SAND,None,0.7507,892246119 SAND *,91401115.51,-1.16,-6.22,-13.76
117,SwissBorg,CHSB,None,0.6541,1000000000 CHSB *,1517441.37,-0.60,-2.09,-1.42
118,Voyager Token,VGX,None,2.33,278482214 VGX *,1677447.46,-0.63,-2.76,-4.18
119,UMA,UMA,None,10.22,62968523 UMA *,54569781.49,-2.22,-10.46,0.79
120,SKALE Network,SKL,None,0.2987,2114148528 SKL *,21900587.14,-1.34,-6.51,-13.11
121,Fetch.ai,FET,None,0.776,746113681 FET *,118937362.38,-1.38,-0.65,-2.50
122,Kava,KAVA,None,6.19,91443180 KAVA *,112654419.43,-0.87,-8.10,-5.51
123,Golem,GLM,None,0.5554,1000000000 GLM *,18588448.55,0.44,-4.17,4.37
124,Bitcoin Standard Hashrate Token,BTCST,None,48.02,11417103 BTCST *,94761671.69,-2.27,-8.78,200.81
125,Neutrino USD,USDN,None,0.9818,548364524 USDN *,5658957.23,-0.07,-0.05,0.00
126,1inch,1INCH,None,2.96,180362122 1INCH *,303332468.47,-1.63,-7.31,-3.83
127,Storj,STORJ,None,1.51,350880813 STORJ *,95255852.08,1.01,8.49,23.77
128,Dent,DENT,None,0.005319,99007791203 DENT *,42605519.87,-1.84,-8.55,-7.59
129,WOO Network,WOO,None,0.9787,522194746 WOO *,61949331.02,-1.07,-10.46,2.57
130,Loopring,LRC,None,0.3842,1321891644 LRC *,35320157.94,-1.21,-6.17,-6.59
131,Ocean Protocol,OCEAN,None,0.8179,613099141 OCEAN *,53089386.54,-1.70,-5.13,12.59
132,Polymath,POLY,None,0.7901,624946939 POLY *,92013007.56,-0.72,0.06,-5.83
133,WAX,WAXP,None,0.2752,1773034388 WAXP *,19929569.84,0.27,-2.02,-6.98
134,HUSD,HUSD,None,1.00,481478515 HUSD *,241590242.94,0.06,0.15,0.15
135,Swipe,SXP,None,2.53,187368789 SXP *,218307194.81,-0.67,-0.95,3.33
136,Reserve Rights,RSR,None,0.03573,13159999000 RSR *,36475651.67,-1.27,-8.36,-2.84
137,Gnosis,GNO,None,296.21,1504587 GNO *,10869922.07,-1.02,-1.89,6.35
138,COTI,COTI,None,0.514,868672118 COTI *,87916324.09,-1.39,-6.38,-8.43
139,Numeraire,NMR,None,43.42,10197843 NMR *,23359004.53,-0.54,-5.18,-1.07
140,Lisk,LSK,None,3.44,128900445 LSK *,110809417.24,-0.46,-3.01,6.11
141,DigitalBits,XDB,None,0.5662,777009768 XDB *,3583847.38,-1.48,-11.16,45.03
142,Function X,FX,None,1.05,408520357 FX *,9639025.49,-1.27,-9.23,42.76
143,XYO,XYO,None,0.0337,12844821266 XYO *,75132379.17,-4.25,-14.85,12.76
144,Fei Protocol,FEI,None,1.00,424996178 FEI *,41199780.97,-0.09,0.33,0.01
145,Nervos Network,CKB,None,0.0148,28155785018 CKB *,22444607.02,-2.82,-4.47,10.26
146,Bitcoin Diamond,BCD,None,2.22,186492898 BCD,4943259.28,-1.48,-7.66,17.14
147,MediBloc,MED,None,0.07721,5382401140 MED *,35540953.49,0.24,-0.34,16.20
148,WINkLink,WIN,None,0.0005295,766299999999 WIN *,84022470.52,-1.93,-6.11,12.25
149,Verge,XVG,None,0.02441,16481079166 XVG,32790441.34,-0.46,-4.69,11.69
150,Alpha Finance Lab,ALPHA,None,0.9621,406330126 ALPHA *,25858234.99,-0.97,-6.99,-3.05
151,WazirX,WRX,None,1.23,317591918 WRX *,36829507.77,-1.02,-1.98,8.38
152,VeThor Token,VTHO,None,0.009286,40929632927 VTHO *,16972401.12,-1.39,-5.44,-3.18
153,Livepeer,LPT,None,17.80,21164655 LPT *,18188311.83,-0.25,-2.77,1.30
154,Ardor,ARDR,None,0.385,998999495 ARDR *,76506596.71,1.55,4.45,16.23
155,Secret,SCRT,None,5.22,69703477 SCRT *,28828905.04,0.40,7.02,76.82
156,aelf,ELF,None,0.6622,544480200 ELF *,41267077.15,0.15,-3.21,-1.12
157,Conflux,CFX,None,0.3556,1010034054 CFX,102630766.30,-4.05,3.04,3.35
158,Injective Protocol,INJ,None,10.94,32655553 INJ *,28963362.08,-0.83,-2.86,1.08
159,SingularityNET,AGIX,None,0.3504,1000000000 AGIX *,12817497.96,-0.55,-4.27,-4.95
160,BakeryToken,BAKE,None,1.82,193529490 BAKE *,47360908.59,-1.27,-6.97,0.63
161,Civic,CVC,None,0.5016,670000000 CVC *,62040574.86,-0.69,-5.00,-3.36
162,Unibright,UBT,None,2.25,149999999 UBT *,2209251.16,-1.01,-6.72,-4.82
163,StormX,STMX,None,0.03436,10000000000 STMX *,35621403.35,0.91,-4.06,12.15
164,Ontology Gas,ONG,None,1.28,261677564 ONG *,31479569.08,0.20,-0.28,-1.72
165,Hive,HIVE,None,0.8233,391535810 HIVE *,34960196.61,-0.50,0.46,20.09
166,Status,SNT,None,0.09574,3470483788 SNT *,19410138.43,-0.03,-2.29,13.42
167,Ergo,ERG,None,10.10,32012428 ERG,5374442.50,-1.14,-6.22,-19.63
168,PAX Gold,PAXG,None,1760.62,180902 PAXG *,7375968.14,0.08,-0.15,-0.61
169,Energy Web Token,EWT,None,10.60,30062138 EWT *,3063721.64,-0.97,-2.62,2.87
170,Stratis,STRAX,None,2.37,136230380 STRAX *,101514767.83,-2.03,3.09,15.19
171,ASD,ASD,None,0.4711,660615274 ASD *,4787881.96,-0.45,-1.27,22.41
172,Velas,VLX,None,0.1446,2124380663 VLX *,6104712.74,-1.20,-4.33,-1.04
173,Venus,XVS,None,26.73,11287185 XVS *,17561150.61,-1.26,-4.19,-2.00
174,GateToken,GT,None,3.93,76058786 GT *,5231710.50,-1.31,-3.72,-5.53
175,Oasis Network,ROSE,None,0.1989,1500000000 ROSE *,152916944.88,-3.62,-0.15,4.80
176,Reef,REEF,None,0.02007,14695552172 REEF *,28622057.05,-1.30,-6.53,-2.55
177,Prometeus,PROM,None,17.67,16450000 PROM *,12167767.42,-1.76,-4.64,2.26
178,Origin Protocol,OGN,None,0.827,351815555 OGN *,30052649.94,-1.54,-7.55,-3.17
179,Ark,ARK,None,2.21,132366319 ARK *,652919151.46,-7.08,21.03,35.74
180,Orbs,ORBS,None,0.1319,2229950518 ORBS *,23678665.34,1.91,3.20,13.10
181,iExec RLC,RLC,None,3.58,80070793 RLC *,13829766.87,-1.39,-6.51,-8.21
182,Augur,REP,None,25.42,11000000 REP *,43878239.33,0.59,-2.25,6.82
183,Casper,CSPR,None,0.1202,2353223044 CSPR *,29772375.05,-1.78,-3.50,13.01
184,Badger DAO,BADGER,None,27.11,10285849 BADGER *,44368628.75,-0.77,-4.59,42.77
185,Band Protocol,BAND,None,7.77,35191821 BAND *,35269238.15,-1.74,-6.70,-8.02
186,MyNeighborAlice,ALICE,None,11.86,23000000 ALICE *,103505876.81,-1.88,-7.71,-17.08
187,Verasity,VRA,None,0.05916,4470185346 VRA *,95580970.62,9.51,2.34,52.16
188,Dero,DERO,None,23.93,10917605 DERO,2572969.74,-1.98,-6.47,6.32
189,MaidSafeCoin,MAID,None,0.5641,452552412 MAID *,1945100.94,-0.48,-1.20,1.55
190,Cartesi,CTSI,None,0.6104,408197415 CTSI *,25171751.61,-0.19,-2.13,-14.00
191,Metal,MTL,None,3.63,66588888 MTL *,137229073.31,1.29,4.65,10.17
192,Steem,STEEM,None,0.6275,389708518 STEEM *,19025924.07,0.22,-1.53,12.48
193,NKN,NKN,None,0.341,700000000 NKN,7889878.18,-1.09,-7.75,0.66
194,Enzyme,MLN,None,130.91,1792738 MLN *,10674118.91,-0.29,-3.88,-6.31
195,Orchid,OXT,None,0.3413,690690084 OXT *,52987826.14,-0.05,-0.77,-0.67
196,MVL,MVL,None,0.01813,13256778589 MVL *,24349036.69,3.85,4.82,29.02
197,FUNToken,FUN,None,0.02112,10894873521 FUN *,32206204.60,-0.58,-1.28,8.28
198,Constellation,DAG,None,0.1782,1266911931 DAG *,6196798.01,-2.60,-10.43,-13.40
199,Phala Network,PHA,None,0.8019,272000000 PHA *,25840434.94,-0.73,-4.40,8.85
200,Everipedia,IQ,None,0.01788,10021448663 IQ *,29061763.84,-1.32,-10.66,27.77
201,HEX,HEX,None,0.4229,173411074413 HEX *,24016799.13,-0.67,-1.26,1.08
202,Lido stETH,STETH,None,3379.82,1380630 STETH *,145270038.49,-0.86,-4.76,-1.10
203,Bitcoin Cash ABC,BCHA,None,185.30,18572921 BCHA *,31201.76,-0.80,-3.98,-14.52
204,Wrapped BNB,WBNB,None,404.54,7069790 WBNB *,1055266060.89,-0.62,-3.87,-5.94
205,Huobi BTC,HBTC,None,54976.94,39906 HBTC *,8035513.90,-0.25,-0.36,13.77
206,Symbol,XYM,None,0.3066,5509925401 XYM *,9272166.68,-0.11,2.25,80.62
207,Counos X,CCXX,None,86.33,17841928 CCXX,108593.86,-0.58,0.07,-16.17
208,Creditcoin,CTC,None,2.54,564970555 CTC *,106106.74,-3.46,-1.51,-10.23
209,ECOMI,OMI,None,0.007869,166285821196 OMI *,18584076.60,0.03,-1.24,27.95
210,The Transfer Token,TTT,None,12.07,104789396 TTT *,1243011.25,-0.14,-0.04,10.60
211,yOUcash,YOUC,None,0.1743,6696709142 YOUC *,188482.83,-0.57,-5.85,5.21
212,SafeMoon,SAFEMOON,None,0.000001572,585536366402812 SAFEMOON *,5868295.64,-1.18,-5.14,7.22
213,NXM,NXM,None,131.15,6617283 NXM *,15151.93,-1.19,-4.05,0.44
214,DeFiChain,DFI,None,2.45,300511840 DFI *,5310198.63,-0.58,-1.12,1.19
215,Liquity USD,LUSD,None,0.9982,719446095 LUSD *,4149679.25,0.02,-0.01,-0.09
216,WhiteCoin,XWC,None,0.9494,744201249 XWC *,20277718.78,0.05,1.03,-1.28
217,Venus BNB,vBNB,None,8.44,84327095 vBNB *,None,-0.78,-3.80,-5.37
218,LINK,LN,None,118.62,5975799 LN *,717855.54,-1.25,-4.13,7.44
219,Alitas,ALT,None,10.42,60000000 ALT *,2470061.53,-0.33,-2.30,-5.66
220,Gala,GALA,None,0.09059,6977205436 GALA *,95910348.75,-2.48,-8.59,-20.75
221,Coin98,C98,None,3.29,185000000 C98 *,74692153.18,-1.44,-6.93,-13.74
222,Moonriver,MOVR,None,278.01,1868967 MOVR *,21393362.57,-0.59,-6.01,-21.52
223,Pundi X[new],PUNDIX,None,1.72,258491637 PUNDIX *,68909460.49,-0.61,-1.10,12.74
224,Yield Guild Games,YGG,None,6.56,67911948 YGG *,44671070.88,-1.05,-3.32,-14.61
240,Electroneum,ETN,None,0.01865,17904053781 ETN,1287706.24,-1.56,-7.91,-11.67
241,Radicle,RAD,None,17.20,19436288 RAD *,251388439.99,2.09,17.31,95.46
242,Tribe,TRIBE,None,0.7226,453448622 TRIBE *,23351557.22,-0.44,0.07,17.50
243,Kyber Network Crystal v2,KNC,None,1.81,174410389 KNC *,49175868.84,0.38,1.39,7.72
244,Beyond Protocol,BP,None,42.79,7427778 BP *,1278803.91,0.85,17.21,0.00
245,KOK,KOK,None,2.88,107333422 KOK *,2942632.82,-0.02,-3.05,-2.69
246,Kadena,KDA,None,2.00,152967257 KDA,4981294.52,-0.34,7.81,5.80
247,Telos,TLOS,None,1.06,270123444 TLOS *,5291683.07,-0.57,5.17,17.42
248,Mask Network,MASK,None,9.81,29130723 MASK *,70490020.51,-1.34,-6.73,-3.21
249,Shiden Network,SDN,None,4.78,57492861 SDN *,3457387.55,-0.33,-2.04,-11.52
250,Mango Markets,MNGO,None,0.2752,1000000000 MNGO *,1387569.46,-0.71,-2.42,-19.27
251,Bonfida,FIDA,None,6.14,44899753 FIDA *,1462906.27,-2.09,-5.82,-13.76
252,HedgeTrade,HEDG,None,0.7807,348731468 HEDG *,12562.51,0.21,-1.17,0.12
253,PEAKDEFI,PEAK,None,0.2746,985053617 PEAK *,789633.26,0.65,-4.80,-3.14
254,MOBOX,MBOX,None,4.08,64499496 MBOX *,47550399.77,-1.30,-5.59,-22.17
255,Dawn Protocol,DAWN,None,3.64,71830252 DAWN *,147058257.41,-4.27,-2.57,18.81
256,Chia Network,XCH,None,158.49,1582223 XCH *,20768906.02,-1.54,-5.79,-4.02
257,TitanSwap,TITAN,None,4.57,53404160 TITAN *,7239828.14,-0.88,-5.84,-13.84
258,Keep Network,KEEP,None,0.4208,577034460 KEEP *,29525045.22,-0.01,-1.88,1.89
259,Adventure Gold,AGLD,None,3.46,70170001 AGLD *,52474543.49,-0.78,-6.90,10.04
260,Bifrost (BFC),BFC,None,0.2837,844434685 BFC *,7742899.67,-1.02,-0.46,2.55
261,Orion Protocol,ORN,None,7.68,30995000 ORN *,11584701.85,-1.17,-2.82,-11.90
262,Mirror Protocol,MIR,None,2.98,77742680 MIR *,31038274.88,-1.35,-9.28,-2.49
263,Venus BTC,vBTC,None,1104.63,205836 vBTC *,None,-0.22,-0.56,13.80
264,Ellipsis,EPS,None,0.5354,414885261 EPS *,38037263.62,-1.64,-6.51,0.84
265,Linear,LINA,None,0.05251,4003665123 LINA *,119526627.16,-1.63,1.00,29.26
266,Sapphire,SAPP,None,0.3941,537572916 SAPP *,110461.43,-0.25,-1.82,10.22
267,QuarkChain,QKC,None,0.03292,6399906497 QKC *,71142935.08,-1.23,-12.10,66.07
253,PEAKDEFI,PEAK,None,0.2746,985053617 PEAK *,789633.26,0.65,-4.80,-3.14
254,MOBOX,MBOX,None,4.08,64499496 MBOX *,47550399.77,-1.30,-5.59,-22.17
255,Dawn Protocol,DAWN,None,3.64,71830252 DAWN *,147058257.41,-4.27,-2.57,18.81
256,Chia Network,XCH,None,158.49,1582223 XCH *,20768906.02,-1.54,-5.79,-4.02
257,TitanSwap,TITAN,None,4.57,53404160 TITAN *,7239828.14,-0.88,-5.84,-13.84
258,Keep Network,KEEP,None,0.4208,577034460 KEEP *,29525045.22,-0.01,-1.88,1.89
259,Adventure Gold,AGLD,None,3.46,70170001 AGLD *,52474543.49,-0.78,-6.90,10.04
260,Bifrost (BFC),BFC,None,0.2837,844434685 BFC *,7742899.67,-1.02,-0.46,2.55
261,Orion Protocol,ORN,None,7.68,30995000 ORN *,11584701.85,-1.17,-2.82,-11.90
262,Mirror Protocol,MIR,None,2.98,77742680 MIR *,31038274.88,-1.35,-9.28,-2.49
263,Venus BTC,vBTC,None,1104.63,205836 vBTC *,None,-0.22,-0.56,13.80
264,Ellipsis,EPS,None,0.5354,414885261 EPS *,38037263.62,-1.64,-6.51,0.84
265,Linear,LINA,None,0.05251,4003665123 LINA *,119526627.16,-1.63,1.00,29.26
266,Sapphire,SAPP,None,0.3941,537572916 SAPP *,110461.43,-0.25,-1.82,10.22
267,QuarkChain,QKC,None,0.03292,6399906497 QKC *,71142935.08,-1.23,-12.10,66.07
283,Alchemix,ALCX,None,251.80,736838 ALCX *,4981189.86,-0.83,-3.77,3.24
284,Gemini Dollar,GUSD,None,0.9935,183915149 GUSD *,8435268.99,-0.04,0.07,-0.59
285,sUSD,SUSD,None,1.00,182426068 SUSD *,4491563.79,0.01,0.34,0.26
286,Star Atlas DAO,POLIS,None,8.42,21600000 POLIS *,6492004.51,-0.92,-4.63,-2.06
287,CRYPTO20,C20,None,4.54,40001275 C20 *,5974.29,-0.60,-5.73,-1.83
288,Aragon,ANT,None,4.60,39609523 ANT *,22430957.33,-2.15,-6.54,-7.07
289,Utrust,UTK,None,0.4032,450000000 UTK *,39514054.25,3.54,2.29,9.89
290,Syntropy,NOIA,None,0.3681,482689616 NOIA *,736104.81,0.13,-5.38,-1.87
291,Strike,STRK,None,58.37,2989029 STRK *,38623748.28,0.39,-2.58,3.36
292,Alien Worlds,TLM,None,0.194,914030370 TLM *,63723871.72,-1.25,-8.34,-3.75
293,Syscoin,SYS,None,0.2808,620445501 SYS,4480654.08,-0.62,-5.09,-6.85
294,Powerledger,POWR,None,0.387,458185997 POWR *,30809233.51,0.31,-2.98,6.61
295,TROY,TROY,None,0.01931,8905660523 TROY *,29225807.70,-1.15,0.41,23.18
296,AllianceBlock,ALBT,None,0.74,232955783 ALBT *,3773944.30,-1.10,-4.60,-10.45
297,BORA,BORA,None,0.2047,853244247 BORA *,18944429.74,1.25,-0.05,6.96
298,Wanchain,WAN,None,0.8826,193752221 WAN *,5791993.90,-1.10,-8.82,-4.62
299,Rally,RLY,None,0.5641,301921027 RLY *,12846447.73,-0.56,-0.75,-3.27
300,dKargo,DKA,None,0.1678,1017709366 DKA *,48967894.19,-0.97,4.68,24.34
301,Automata Network,ATA,None,0.9678,172252000 ATA *,52047841.82,-2.25,-2.54,-5.87
302,Polkastarter,POLS,None,2.04,81301332 POLS *,21734403.65,-1.37,-2.65,10.39
303,Centrifuge,CFG,None,1.51,108570791 CFG *,2150564.70,-0.28,-11.64,-21.53
